GEOID,fips,leanm
4835010,48,PITTSBURG ISD
4835040,48,PLAINS ISD
4835070,48,PLAINVIEW ISD
4835100,48,PLANO ISD
4835130,48,PLEASANT GROVE ISD
4835190,48,PLEASANTON ISD
4835250,48,POINT ISABEL ISD
4835310,48,PONDER ISD
4835340,48,POOLVILLE ISD
4835370,48,PORT ARANSAS ISD
4835400,48,PORT ARTHUR ISD
4835430,48,PORT NECHES-GROVES ISD
4835490,48,POST ISD
4835520,48,POTEET ISD
4835550,48,POTH ISD
4835560,48,HIGHLAND PARK ISD
4835570,48,BUSHLAND ISD
4835580,48,POTTSBORO ISD
4835700,48,PRAIRIE LEA ISD
4835730,48,PRAIRIE VALLEY ISD
4835740,48,PRAIRILAND ISD
4835760,48,PREMONT ISD
4835800,48,PRESIDIO ISD
4835820,48,PRIDDY ISD
4835850,48,PRINCETON ISD
4835890,48,PRINGLE-MORSE CISD
4835910,48,PROGRESO ISD
4836000,48,PROSPER ISD
4836180,48,QUANAH ISD
4836210,48,QUEEN CITY ISD
4836240,48,QUINLAN ISD
4836300,48,QUITMAN ISD
4836360,48,RAINS ISD
4836390,48,RALLS ISD
4836420,48,RAMIREZ CSD
4836450,48,RANDOLPH FIELD ISD
4836480,48,RANGER ISD
4836510,48,RANKIN ISD
4836540,48,RAYMONDVILLE ISD
4836570,48,REAGAN COUNTY ISD
4836630,48,RED LICK ISD
4836660,48,RED OAK ISD
4836750,48,REDWATER ISD
4836780,48,REFUGIO ISD
4836930,48,RICARDO ISD
4836960,48,RICE ISD
4836970,48,RICE CISD
4836990,48,RICHARDS ISD
4837020,48,RICHARDSON ISD
4837080,48,RICHLAND SPRINGS ISD
4837110,48,RIESEL ISD
4837140,48,RIO GRANDE CITY CISD
4837170,48,RIO HONDO ISD
4837200,48,RIO VISTA ISD
4837230,48,RISING STAR ISD
4837260,48,RIVER ROAD ISD
4837320,48,RIVIERA ISD
4837380,48,ROBERT LEE ISD
4837410,48,
4837440,48,ROBSTOWN ISD
4837470,48,ROBY CISD
4837500,48,ROCHELLE ISD
4837590,48,ROCKDALE ISD
4837650,48,ROCKWALL ISD
4837710,48,ROGERS ISD
4837740,48,ROMA ISD
4837800,48,ROOSEVELT ISD
4837830,48,ROPES ISD
4837860,48,ROSCOE COLLEGIATE ISD
4837900,48,ROSEBUD-LOTT ISD
4838040,48,ROTAN ISD
4838080,48,HARMONY SCIENCE ACADEMY (AUSTIN)
4838100,48,ROUND TOP-CARMINE ISD
4838160,48,ROXTON ISD
4838190,48,ROYAL ISD
4838220,48,ROYSE CITY ISD
4838280,48,RULE ISD
4838310,48,RUNGE ISD
4838360,48,RUSK ISD
4838400,48,S AND S CISD
4838430,48,SABINAL ISD
4838460,48,SABINE ISD
4838490,48,SABINE PASS ISD
4838520,48,SAINT JO ISD
4838580,48,SALADO ISD
4838610,48,SALTILLO ISD
4838640,48,SAM RAYBURN ISD
4838670,48,SAMNORWOOD ISD
4838700,48,SAN ANGELO ISD
4838730,48,SAN ANTONIO ISD
4838760,48,SAN AUGUSTINE ISD
4838790,48,SAN BENITO CISD
4838820,48,SAN DIEGO ISD
4838850,48,SAN ELIZARIO ISD
4838900,48,RADIANCE ACADEMY OF LEARNING
4838910,48,SAN ISIDRO ISD
4838970,48,SAN MARCOS CISD
4839000,48,SAN PERLITA ISD
4839030,48,SAN SABA ISD
4839060,48,SAN VICENTE ISD
4839120,48,SANDS CISD
4839150,48,SANFORD-FRITCH ISD
4839180,48,SANGER ISD
4839210,48,SANTA ANNA ISD
4839270,48,SANTA FE ISD
4839300,48,SANTA GERTRUDIS ISD
4839330,48,SANTA MARIA ISD
4839360,48,SANTA ROSA ISD
4839390,48,SANTO ISD
4839450,48,SAVOY ISD
4839480,48,SCHERTZ-CIBOLO-U CITY ISD
4839510,48,SCHLEICHER ISD
4839540,48,SCHULENBURG ISD
4839570,48,SCURRY-ROSSER ISD
4839600,48,SEAGRAVES ISD
4839630,48,SEALY ISD
4839690,48,SEGUIN ISD
4839750,48,SEMINOLE ISD
4839780,48,SEYMOUR ISD
4839870,48,SHALLOWATER ISD
4839900,48,SHAMROCK ISD
4839930,48,SHARYLAND ISD
4839960,48,SHELBYVILLE ISD
4839990,48,SHELDON ISD
4840020,48,SHEPHERD ISD
4840080,48,SHERMAN ISD
4840110,48,SHINER ISD
4840170,48,SIDNEY ISD
4840200,48,SIERRA BLANCA ISD
4840230,48,SILSBEE ISD
4840290,48,SILVERTON ISD
4840320,48,SIMMS ISD
4840350,48,SINTON ISD
4840380,48,SIVELLS BEND ISD
4840410,48,SKIDMORE-TYNAN ISD
4840440,48,SLATON ISD
4840470,48,SLIDELL ISD
4840500,48,SLOCUM ISD
4840550,48,SMITHVILLE ISD
4840590,48,SMYER ISD
4840620,48,SNOOK ISD
4840650,48,SNYDER ISD
4840680,48,SOUTH SAN ANTONIO ISD
4840710,48,SOCORRO ISD
4840740,48,SOMERSET ISD
4840770,48,SOMERVILLE ISD
4840800,48,SONORA ISD
4840890,48,SOUTHLAND ISD
4840920,48,SOUTHSIDE ISD
4840950,48,SOUTHWEST ISD
4841010,48,SPEARMAN ISD
4841070,48,SPLENDORA ISD
4841100,48,SPRING BRANCH ISD
4841130,48,SPRING CREEK ISD
4841190,48,SPRING HILL ISD
4841220,48,SPRING ISD
4841250,48,SPRINGLAKE-EARTH ISD
4841280,48,SPRINGTOWN ISD
4841340,48,SPURGER ISD
4841350,48,STAFFORD MSD
4841400,48,STAMFORD ISD
4841430,48,STANTON ISD
4841460,48,STAR ISD
4841520,48,ERATH EXCELS ACADEMY INC
4841550,48,STERLING CITY ISD
4841580,48,PLEMONS-STINNETT-PHILLIPS CISD
4841610,48,STOCKDALE ISD
4841670,48,STRATFORD ISD
4841700,48,STRAWN ISD
4841760,48,SUDAN ISD
4841790,48,SULPHUR BLUFF ISD
4841820,48,SULPHUR SPRINGS ISD
4841850,48,SUNDOWN ISD
4841880,48,SUNNYVALE ISD
4841910,48,SUNRAY ISD
4841970,48,SWEENY ISD
4842000,48,SWEET HOME ISD
4842030,48,SWEETWATER ISD
4842060,48,TAFT ISD
4842090,48,TAHOKA ISD
4842120,48,RIVERCREST ISD
4842210,48,TARKINGTON ISD
4842240,48,TATUM ISD
4842280,48,TAYLOR ISD
4842300,48,TEAGUE ISD
4842330,48,TEMPLE ISD
4842360,48,TENAHA ISD
4842390,48,TERLINGUA CSD
4842420,48,TERRELL COUNTY ISD
4842450,48,TERRELL ISD
4842480,48,TEXARKANA ISD
4842510,48,TEXAS CITY ISD
4842540,48,TEXHOMA ISD
4842570,48,TEXLINE ISD
4842630,48,THORNDALE ISD
4842660,48,THRALL ISD
4842690,48,THREE RIVERS ISD
4842720,48,THREE WAY ISD
4842780,48,THROCKMORTON ISD
4842810,48,TIDEHAVEN ISD
4842840,48,TIMPSON ISD
4842870,48,TIOGA ISD
4842900,48,TOLAR ISD
4842930,48,TOM BEAN ISD
4842960,48,TOMBALL ISD
4842990,48,TORNILLO ISD
4843110,48,TRENT ISD
4843140,48,TRENTON ISD
4843170,48,TRINIDAD ISD
4843200,48,TRINITY ISD
4843230,48,TROUP ISD
4843260,48,TROY ISD
4843290,48,WESTWOOD ISD
4843320,48,TULIA ISD
4843350,48,TULOSO-MIDWAY ISD
4843400,48,TURKEY-QUITAQUE ISD
4843470,48,TYLER ISD
4843530,48,UNION GROVE ISD
4843560,48,UNION HILL ISD
4843650,48,UNITED ISD
4843680,48,UTOPIA ISD
4843720,48,UVALDE CISD
4843740,48,VALENTINE ISD
4843760,48,VALLEY MILLS ISD
4843800,48,VALLEY VIEW ISD
4843860,48,VALLEY VIEW ISD
4843890,48,VAN ALSTYNE ISD
4843920,48,VAN ISD
4843950,48,VAN VLECK ISD
4843980,48,VEGA ISD
4844010,48,VENUS ISD
4844040,48,VERIBEST ISD
4844110,48,VERNON ISD
4844150,48,VICTORIA ISD
4844160,48,VIDOR ISD
4844250,48,VYSEHRAD ISD
4844280,48,WACO ISD
4844310,48,WAELDER ISD
4844370,48,WALCOTT ISD
4844410,48,WALL ISD
4844430,48,WALLER ISD
4844470,48,BRAZOS ISD
4844490,48,WALNUT BEND ISD
4844520,48,WALNUT SPRINGS ISD
4844580,48,WARREN ISD
4844670,48,WASKOM ISD
4844710,48,WATER VALLEY ISD
4844730,48,LIFE SCHOOL
4844800,48,WEATHERFORD ISD
4844810,48,WEBB CISD
4844820,48,WEIMAR ISD
4844890,48,WELLINGTON ISD
4844910,48,WELLMAN-UNION CISD
4844940,48,WELLS ISD
4844960,48,WESLACO ISD
4845000,48,WEST HARDIN COUNTY CISD
4845040,48,WEST ISD
4845090,48,WEST ORANGE-COVE CISD
4845120,48,WEST OSO ISD
4845150,48,WEST RUSK COUNTY CONSOLIDATED ISD
4845180,48,WEST SABINE ISD
4845210,48,WESTBROOK ISD
4845240,48,WESTHOFF ISD
4845330,48,WESTPHALIA ISD
4845380,48,WHARTON ISD
4845420,48,WHEELER ISD
4845450,48,WHITE DEER ISD
4845480,48,WHITE OAK ISD
4845540,48,WHITE SETTLEMENT ISD
4845570,48,WHITEFACE CISD
4845600,48,WHITEHOUSE ISD
4845630,48,WHITESBORO ISD
4845670,48,WHITEWRIGHT ISD
4845690,48,WHITHARRAL ISD
4845720,48,WHITNEY ISD
4845780,48,BRIGHT IDEAS CHARTER
4845840,48,WILDORADO ISD
4845900,48,TEXAS COLLEGE PREPARATORY ACADEMIES
4845950,48,WILLS POINT ISD
4845990,48,WILSON ISD
4846080,48,WINDTHORST ISD
4846110,48,WINFIELD ISD
4846170,48,WINK-LOVING ISD
4846200,48,WINNSBORO ISD
4846230,48,WINONA ISD
4846260,48,WINTERS ISD
4846320,48,WODEN ISD
4846350,48,WOLFE CITY ISD
4846380,48,WOODSBORO ISD
4846410,48,WOODSON ISD
4846440,48,WOODVILLE ISD
4846470,48,WORTHAM ISD
4846500,48,WYLIE ISD
4846530,48,WYLIE ISD
4846590,48,YANTIS ISD
4846620,48,YOAKUM ISD
4846650,48,YORKTOWN ISD
4846680,48,YSLETA ISD
4846710,48,ZAPATA COUNTY ISD
4846740,48,ZAVALLA ISD
4846770,48,ZEPHYR ISD
4899130,48,BENAVIDES ISD
4900030,49,LINCOLN ACADEMY
4900060,49,BEAVER DISTRICT
4900069,49,UTAH SCHOOLS FOR DEAF & BLIND
4900090,49,BOX ELDER DISTRICT
4900120,49,CACHE DISTRICT
4900142,49,CANYONS DISTRICT
4900150,49,CARBON DISTRICT
4900180,49,DAGGETT DISTRICT
4900210,49,DAVIS DISTRICT
4900240,49,DUCHESNE DISTRICT
4900270,49,EMERY DISTRICT
4900300,49,GARFIELD DISTRICT
4900330,49,GRAND DISTRICT
4900360,49,GRANITE DISTRICT
4900390,49,GATEWAY PREPARATORY ACADEMY
4900420,49,JORDAN DISTRICT
4900450,49,JUAB DISTRICT
4900480,49,KANE DISTRICT
4900510,49,LOGAN CITY DISTRICT
4900540,49,MILLARD DISTRICT
4900570,49,MORGAN DISTRICT
4900600,49,MURRAY DISTRICT
4900630,49,NEBO DISTRICT
4900660,49,NORTH SANPETE DISTRICT
4900690,49,NORTH SUMMIT DISTRICT
4900720,49,OGDEN CITY DISTRICT
4900750,49,WEILENMANN SCHOOL OF DISCOVERY
4900780,49,PIUTE DISTRICT
4900810,49,
4900840,49,RICH DISTRICT
4900870,49,SALT LAKE DISTRICT
4900900,49,SAN JUAN DISTRICT
4900930,49,SEVIER DISTRICT
4900960,49,SOUTH SANPETE DISTRICT
4900990,49,SOUTH SUMMIT DISTRICT
4901020,49,TINTIC DISTRICT
4901050,49,TOOELE DISTRICT
4901080,49,UINTAH DISTRICT
4901110,49,WASATCH DISTRICT
4901140,49,WASHINGTON DISTRICT
4901170,49,WAYNE DISTRICT
4901200,49,WEBER DISTRICT
5000001,50,Castleton-Hubbardton USD #42
5000003,50,Lakeview USD #43
5000008,50,Duxbury/Waterbury Union #45
5000009,50,Mettawee Community School
5000020,50,GRANVILLE/ HANCOCK JOINT CONTRACT DISTRICT
5000024,50,Rivendell Interstate School District
5000026,50,Athens/Grafton Contract School District
5000027,50,Whitingham/Wilmington Joint School District
5000374,50,Brookline/Newfane Joint School Contract
5000386,50,Mountain Towns Regional Education District USD #301
5001710,50,
5001740,50,Albany School District
5001770,50,Alburg School District
5001830,50,Arlington School District
5001890,50,Bakersfield School District
5001950,50,Barnard School District
5001980,50,Barnet School District
5002010,50,Barre City School District
5002040,50,Barre Town School District
5002070,50,Barton Incorporated School District
5002130,50,Mount Anthony UHSD #14
5002160,50,Benson School District
5002190,50,Berkshire School District
5002220,50,Berlin School District
5002250,50,Bethel School District
5002310,50,Bolton School District
5002340,50,Oxbow UHSD #30
5002370,50,Braintree School District
5002480,50,Otter Valley UHSD #8
5002490,50,Brattleboro UHSD #6
5002550,50,Bridport School District
5002580,50,Bridgewater School District
5002610,50,Brighton School District
5002640,50,Mount Abraham UHSD #28
5002670,50,BROOKFIELD SCHOOL DISTRICT
5002700,50,BROOKLINE SCHOOL DISTRICT
5002730,50,Brownington School District
5002790,50,Burke School District
5002820,50,Burlington School District
5002850,50,Cabot School District
5002880,50,Calais School District
5002910,50,Cambridge School District
5002940,50,Canaan School District
5003010,50,Cavendish School District
5003060,50,Charleston School District
5003090,50,Charlotte School District
5003120,50,Chelsea School District
5003210,50,Mill River USD #40
5003240,50,Colchester School District
5003270,50,Concord School District
5003330,50,Corwall School District
5003360,50,Coventry School District
5003390,50,CRAFTSBURY SCHOOL DISTRICT
5003450,50,Danville School District
5003480,50,North Country Junior UHSD #22
5003510,50,Dorset School District
5003540,50,Dover School District
5003570,50,Dummerston School District
5003660,50,EAST HAVEN SCHOOL DISTRICT
5003690,50,UHSD #32
5003720,50,Eden School District
5003750,50,Elmore School District
5003780,50,Enosburgh Town School District
5003810,50,Essex Junction Incorporated School District
5003840,50,Essex Town School District
5003870,50,Fair Haven School District
5003930,50,Fairfax School District
5003960,50,Fairfield School District
5004020,50,Fayston School District
5004050,50,Ferrisburg School District
5004080,50,Fletcher School District
5004110,50,Franklin School District
5004140,50,Georgia School District
5004170,50,Glover School District
5004290,50,Grand Isle School District
5004440,50,Guildhall School District
5004470,50,Guilford School District
5004500,50,Halifax School District
5004560,50,Hazen UHSD #26
5004590,50,Hartford School District
5004620,50,Hartland School District
5004650,50,Missisquoi Valley UHSD #7
5004680,50,Hinesburg School District
5004710,50,Holland School District
5004770,50,Huntington School District
5004800,50,Lamoille UHSD #18
5004860,50,Irasburg School District
5004890,50,Isle La Motte School District
5004920,50,Jamaica School District
5004960,50,Jay/Westfield Joint Elementary School District
5004980,50,Jericho School District
5005010,50,Johnson School District
5005100,50,Leicester School District
5005160,50,Lincoln School District
5005220,50,Lowell School District
5005250,50,Black River USD #39
5005280,50,Lunenburg School District
5005310,50,Lyndon School District
5005370,50,Manchester School District
5005400,50,Marlboro School District
5005490,50,Middlebury UHSD #3
5005550,50,Middlesex School District
5005580,50,Middletown Springs School District
5005610,50,Milton Incorporated School District
5005640,50,Monkton School District
5005670,50,Montgomery School District
5005700,50,Montpelier School District
5005730,50,Moretown School District
5005760,50,Morgan School District
5005790,50,Morristown School District
5005810,50,MOUNT ANTHONY UHSD 14
5005820,50,Mount Holly School District
5005840,50,Mount Mansfield USD #17
5005880,50,New Haven School District
5005910,50,Newark School District
5005940,50,NEWBURY SCHOOL DISTRICT
5005970,50,NEWFANE SCHOOL DISTRICT
5006000,50,Newport City School District
5006030,50,Newport Town School District
5006060,50,NORTH BENNINGTON ID SCH DIST
5006090,50,North Hero School District
5006120,50,Northfield School District
5006180,50,Norwich School District
5006210,50,Orange School District
5006240,50,Orleans Incorporated School District
5006270,50,Orwell School District
5006390,50,Peacham School District
5006480,50,Pittsford School District
5006540,50,PLYMOUTH SCHOOL DISTRICT
5006570,50,Pomfret School District
5006600,50,Poultney School District
5006630,50,Pownal School District
5006660,50,
5006690,50,Putney School District
5006720,50,Randolph UHSD #2
5006750,50,Reading School District
5006780,50,Readsboro School District
5006810,50,Richford School District
5006840,50,Richmond School District
5006870,50,Ripton School District
5006900,50,Rochester School District
5006930,50,Rockingham School District
5006960,50,Roxbury School District
5006990,50,Royalton School District
5007050,50,Rutland City School District
5007080,50,Rutland Town School District
5007140,50,Salisbury School District
5007230,50,Shaftsbury School District
5007260,50,Sharon School District
5007320,50,Shelburne School District
5007350,50,Sheldon School District
5007380,50,Sherburne Town School District
5007410,50,Shoreham School District
5007440,50,Shrewsbury School District
5007470,50,South Burlington School District
5007500,50,South Hero School District
5007530,50,Springfield School District
5007560,50,Saint Albans City School District
5007600,50,Saint Albans Town School District
5007650,50,Saint Johnsbury School District
5007680,50,Stamford School District
5007740,50,Starksboro School District
5007770,50,Stockbridge School District
5007800,50,Stowe School District
5007830,50,Strafford School District
5007890,50,Sudbury School District
5007920,50,Sunderland School District
5007950,50,Sutton School District
5007980,50,Swanton School District
5008000,50,THETFORD ACADEMY
5008010,50,THETFORD SCHOOL DISTRICT
5008040,50,Tinmouth School District
5008100,50,Leland and Gray UHSD #34
5008130,50,Troy School District
5008160,50,Tunbridge School District
5008190,50,Underhill Incorporated School District
5008220,50,Underhill Town School District
5008224,50,Blue Mountain USD #21
5008225,50,Twinfield USD #33
5008228,50,Millers Run USD #37
5008230,50,Flood Brook USD #20
5008240,50,Currier Memorial USD #23
5008242,50,Waits River Valley USD #36
5008245,50,Green Mountain UHSD #35
5008250,50,Vergennes UHSD #5
5008310,50,Vernon School District
5008400,50,Waitsfield School District
5008430,50,Walden School District
5008460,50,Wallingford School District
5008520,50,Wardsboro School District
5008550,50,
5008580,50,Washington School District
5008640,50,Waterford School District
5008670,50,Waterville School District
5008700,50,WEATHERSFIELD SCHOOL DISTRICT
5008760,50,Wells School District
5008850,50,West Rutland School District
5008880,50,West Windsor School District
5008940,50,WESTFORD SCHOOL DISTRICT
5008970,50,Westminster School District
5009060,50,Weybridge School District
5009120,50,Whiting School District
5009150,50,Whitingham/Wilmington Joint School District
5009180,50,Williamstown School District
5009210,50,Williston School District
5009240,50,Wilmington School District
5009270,50,Windham School District
5009300,50,Windsor School District
5009360,50,Winooski School District
5009390,50,Wolcott School District
5009420,50,Woodbury School District
5009450,50,Woodford School District
5009480,50,Woodstock UHSD #4
5009540,50,Worcester School District
5099960,50,Barstow Joint Contract School District
5100042,51,DOE SOP EDUC PROGRAMS
5100058,51,VSDB-STAUNTON
5100060,51,ACCOMACK CO PBLC SCHS
5100070,51,DEPARTMENT OF JUVENILE JUSTICE
5100090,51,ALBEMARLE CO PBLC SCHS
5100120,51,ALEXANDRIA CITY PBLC SCHS
5100152,51,ALLEGHANY CO PBLC SCHS
5100180,51,AMELIA CO PBLC SCHS
5100210,51,AMHERST CO PBLC SCHS
5100240,51,APPOMATTOX CO PBLC SCHS
5100270,51,ARLINGTON CO PBLC SCHS
5100300,51,AUGUSTA CO PBLC SCHS
5100330,51,BATH CO PBLC SCHS
5100360,51,BEDFORD CO PBLC SCHS
5100390,51,BLAND CO PBLC SCHS
5100420,51,BOTETOURT CO PBLC SCHS
5100450,51,BRISTOL CITY PBLC SCHS
5100480,51,BRUNSWICK CO PBLC SCHS
5100510,51,BUCHANAN CO PBLC SCHS
5100540,51,BUCKINGHAM CO PBLC SCHS
5100560,51,BUENA VISTA CITY PBLC SCHS
5100600,51,CAMPBELL CO PBLC SCHS
5100660,51,CAROLINE CO PBLC SCHS
5100690,51,CARROLL CO PBLC SCHS
5100720,51,CHARLES CITY CO PBLC SCHS
5100750,51,CHARLOTTE CO PBLC SCHS
5100780,51,CHARLOTTESVILLE CTY PBLC SCHS
5100810,51,CHESAPEAKE CITY PBLC SCHS
5100840,51,CHESTERFIELD CO PBLC SCHS
5100870,51,CLARKE CO PBLC SCHS
5100930,51,COLONIAL BEACH PBLC SCHS
5100960,51,COLONIAL HEIGHTS CITY PBLC SCHS
5100990,51,COVINGTON CITY PBLC SCHS
5101020,51,CRAIG CO PBLC SCHS
5101050,51,CULPEPER CO PBLC SCHS
5101080,51,CUMBERLAND CO PBLC SCHS
5101110,51,DANVILLE CITY PBLC SCHS
5101140,51,DICKENSON CO PBLC SCHS
5101170,51,DINWIDDIE CO PBLC SCHS
5101200,51,ESSEX CO PBLC SCHS
5101260,51,FAIRFAX CO PBLC SCHS
5101290,51,FALLS CHURCH CITY PBLC SCHS
5101320,51,FAUQUIER CO PBLC SCHS
5101350,51,FLOYD CO PBLC SCHS
5101380,51,FLUVANNA CO PBLC SCHS
5101410,51,FRANKLIN CITY PBLC SCHS
5101440,51,FRANKLIN CO PBLC SCHS
5101470,51,FREDERICK CO PBLC SCHS
5101510,51,FREDERICKSBURG CITY PBLC SCHS
5101560,51,GALAX CITY PBLC SCHS
5101590,51,GILES CO PBLC SCHS
5101620,51,GLOUCESTER CO PBLC SCHS
5101650,51,GOOCHLAND CO PBLC SCHS
5101690,51,GRAYSON CO PBLC SCHS
5101710,51,GREENE CO PBLC SCHS
5101740,51,GREENSVILLE CO PBLC SCHS
5101770,51,HALIFAX CO PBLC SCHS
5101800,51,HAMPTON CITY PBLC SCHS
5101830,51,HANOVER CO PBLC SCHS
5101860,51,HARRISONBURG CITY PBLC SCHS
5101890,51,HENRICO CO PBLC SCHS
5101920,51,HENRY CO PBLC SCHS
5101950,51,HIGHLAND CO PBLC SCHS
5101980,51,HOPEWELL CITY PBLC SCHS
5102010,51,ISLE OF WIGHT CO PBLC SCHS
5102070,51,KING AND QUEEN CO PBLC SCHS
5102100,51,KING GEO CO PBLC SCHS
5102120,51,KING WILLIAM CO PBLC SCHS
5102160,51,LANCASTER CO PBLC SCHS
5102190,51,LEE CO PBLC SCHS
5102220,51,LEXINGTON CITY PBLC SCHS
5102250,51,LOUDOUN CO PBLC SCHS
5102280,51,LOUISA CO PBLC SCHS
5102310,51,LUNENBURG CO PBLC SCHS
5102340,51,LYNCHBURG CITY PBLC SCHS
5102360,51,MANASSAS CITY PBLC SCHS
5102370,51,MADISON CO PBLC SCHS
5102390,51,MANASSAS PARK CITY PBLC SCHS
5102400,51,MARTINSVILLE CITY PBLC SCHS
5102430,51,MATHEWS CO PBLC SCHS
5102460,51,MECKLENBURG CO PBLC SCHS
5102490,51,MIDDLESEX CO PBLC SCHS
5102520,51,MONTGOMERY CO PBLC SCHS
5102580,51,NELSON CO PBLC SCHS
5102610,51,NEW KENT CO PBLC SCHS
5102640,51,NEWPORT NEWS CITY PBLC SCHS
5102670,51,NORFOLK CITY PBLC SCHS
5102710,51,NORTHAMPTON CO PBLC SCHS
5102730,51,NORTHUMBERLAND CO PBLC SCHS
5102760,51,NORTON CITY PBLC SCHS
5102790,51,NOTTOWAY CO PBLC SCHS
5102820,51,ORANGE CO PBLC SCHS
5102850,51,PAGE CO PBLC SCHS
5102880,51,PATRICK CO PBLC SCHS
5102910,51,PETERSBURG CITY PBLC SCHS
5102940,51,PITTSYLVANIA CO PBLC SCHS
5102980,51,POQUOSON CITY PBLC SCHS
5103000,51,PORTSMOUTH CITY PBLC SCHS
5103030,51,POWHATAN CO PBLC SCHS
5103060,51,PRINCE EDWARD CO PBLC SCHS
5103090,51,PRINCE GEORGE CO PBLC SCHS
5103130,51,PRINCE WILLIAM CO PBLC SCHS
5103150,51,PULASKI CO PBLC SCHS
5103180,51,RADFORD CITY PBLC SCHS
5103210,51,RAPPAHANNOCK CO PBLC SCHS
5103240,51,RICHMOND CITY PBLC SCHS
5103270,51,RICHMOND CO PBLC SCHS
5103300,51,ROANOKE CITY PBLC SCHS
5103330,51,ROANOKE CO PBLC SCHS
5103370,51,ROCKBRIDGE CO PBLC SCHS
5103390,51,ROCKINGHAM CO PBLC SCHS
5103420,51,RUSSELL CO PBLC SCHS
5103460,51,SALEM CITY PBLC SCHS
5103480,51,SCOTT CO PBLC SCHS
5103510,51,SHENANDOAH CO PBLC SCHS
5103520,51,SMYTH CO PBLC SCHS
5103600,51,SOUTHAMPTON CO PBLC SCHS
5103640,51,SPOTSYLVANIA CO PBLC SCHS
5103660,51,STAFFORD CO PBLC SCHS
5103690,51,STAUNTON CITY PBLC SCHS
5103710,51,SUFFOLK CITY PBLC SCHS
5103750,51,SURRY CO PBLC SCHS
5103780,51,SUSSEX CO PBLC SCHS
5103810,51,TAZEWELL CO PBLC SCHS
5103840,51,VA BEACH CITY PBLC SCHS
5103870,51,WARREN CO PBLC SCHS
5103900,51,WASHINGTON CO PBLC SCHS
5103930,51,WAYNESBORO CITY PBLC SCHS
5103950,51,WEST POINT PBLC SCHS
5103980,51,WESTMORELAND CO PBLC SCHS
5104020,51,WILLIAMSBURG-JAMES CITY PBLC SCHS
5104050,51,WINCHESTER CITY PBLC SCHS
5104080,51,WISE CO PBLC SCHS
5104110,51,WYTHE CO PBLC SCHS
5104150,51,YORK CO PBLC SCHS
5300001,53,Enumclaw School District
5300002,53,Inchelium School District
5300003,53,Kelso School District
5300005,53,
5300008,53,
5300010,53,
5300015,53,WA State Center for Childhood Deafness and Hearing Loss
5300030,53,Aberdeen School District
5300060,53,Adna School District
5300090,53,Almira School District
5300150,53,Anacortes School District
5300240,53,Arlington School District
5300280,53,Asotin-Anatone School District
5300300,53,Auburn School District
5300318,53,Office of the Governor (Sch for Blind)
5300328,53,Suquamish Tribal Education Department
5300330,53,Bainbridge Island School District
5300380,53,Battle Ground School District
5300390,53,Bellevue School District
5300420,53,Bellingham School District
5300450,53,Benge School District
5300480,53,Bethel School District
5300510,53,Bickleton School District
5300570,53,Blaine School District
5300630,53,Boistfort School District
5300660,53,Bremerton School District
5300690,53,Brewster School District
5300720,53,Bridgeport School District
5300750,53,Brinnon School District
5300780,53,Burlington-Edison School District
5300810,53,Camas School District
5300840,53,Cape Flattery School District
5300870,53,Carbonado School District
5300950,53,Cascade School District
5300960,53,CASHMERE SCHOOL DISTRICT
5300990,53,Castle Rock School District
5301050,53,Centerville School District
5301080,53,Central Kitsap School District
5301110,53,Central Valley School District
5301140,53,Centralia School District
5301170,53,
5301200,53,Lake Chelan School District
5301230,53,Cheney School District
5301260,53,Chewelah School District
5301290,53,Chimacum School District
5301320,53,Clarkston School District
5301350,53,Cle Elum-Roslyn School District
5301380,53,Queets-Clearwater School District
5301410,53,
5301440,53,Colfax School District
5301470,53,College Place School District
5301500,53,Colton School District
5301560,53,Columbia (Stevens) School District
5301590,53,Columbia (Walla Walla) School District
5301630,53,Colville School District
5301660,53,Concrete School District
5301680,53,Conway School District
5301710,53,Cosmopolis School District
5301800,53,
5301830,53,Crescent School District
5301860,53,Creston School District
5301890,53,Curlew School District
5301920,53,Cusick School District
5301950,53,Damman School District
5301980,53,Darrington School District
5302010,53,Davenport School District
5302040,53,Dayton School District
5302070,53,Deer Park School District
5302130,53,Dieringer School District
5302160,53,Dixie School District
5302280,53,East Valley School District (Spokane)
5302310,53,Eastmont School District
5302340,53,Easton School District
5302370,53,Eatonville School District
5302400,53,Edmonds School District
5302460,53,Ellensburg School District
5302490,53,Elma School District
5302520,53,Endicott School District
5302550,53,Entiat School District
5302610,53,Ephrata School District
5302640,53,Evaline School District
5302670,53,Everett School District
5302700,53,Evergreen School District (Clark)
5302730,53,Evergreen School District (Stevens)
5302820,53,Federal Way School District
5302850,53,Ferndale School District
5302880,53,Fife School District
5302910,53,Finley School District
5302940,53,Franklin Pierce School District
5302970,53,Freeman School District
5303000,53,Garfield School District
5303030,53,Glenwood School District
5303090,53,Goldendale School District
5303130,53,Grand Coulee Dam School District
5303150,53,Grandview School District
5303180,53,Granger School District
5303210,53,Granite Falls School District
5303240,53,Grapeview School District
5303270,53,Great Northern School District
5303300,53,Green Mountain School District
5303330,53,Griffin School District
5303360,53,Harrington School District
5303440,53,Coulee-Hartline School District
5303510,53,Highland School District
5303540,53,Highline School District
5303570,53,Hockinson School District
